,_id,campaign,strategy,param,Total Action,Total PNL,Takeprofit,Stoploss
77,635484802be9e5205c240e7b,0.5_8.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 0.5, 'Basis_Exit': 8.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 0.5, 'basic_exit': 8.5}",13,6309999.99999997,9,2
78,635484823420a3d811240e7b,0.5_9.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 0.5, 'Basis_Exit': 9.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 0.5, 'basic_exit': 9.5}",12,6450000.0,8,2
79,63548482d48cef4700240e7b,0.5_8.0,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 0.5, 'Basis_Exit': 8.0, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 0.5, 'basic_exit': 8.0}",13,6009999.99999997,9,2
80,6354854be45469dd1e240e7b,1.0_5.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 1.0, 'Basis_Exit': 5.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 1.0, 'basic_exit': 5.5}",15,9079999.99999997,13,1
81,6354854cc2e77cbd95240e7b,1.0_5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 1.0, 'Basis_Exit': 5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 1.0, 'basic_exit': 5}",17,10099999.99999997,15,1
82,6354854d8d022af857240e7b,1.0_6.0,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 1.0, 'Basis_Exit': 6.0, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 1.0, 'basic_exit': 6.0}",14,8650000.0,12,1
83,6354854ec0c9ba9e96240e7b,1.0_7.0,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 1.0, 'Basis_Exit': 7.0, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 1.0, 'basic_exit': 7.0}",13,7240000.00000003,10,2
84,635485500f09e22368240e7b,1.0_6.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 1.0, 'Basis_Exit': 6.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 1.0, 'basic_exit': 6.5}",13,7110000.0,10,2
85,635486224bde4aa8a4240e7b,1.0_7.5,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 1.0, 'Basis_Exit': 7.5, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 1.0, 'basic_exit': 7.5}",12,6540000.0,9,2
86,63548624517baadec9240e7b,1.0_9.0,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 1.0, 'Basis_Exit': 9.0, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 1.0, 'basic_exit': 9.0}",12,7120000.0,9,2
87,63548624cc77d27dcb240e7b,1.0_8.0,"{'defined': {'F1_symbol': 'F1', 'F2_symbol': 'F2', 'best_bid_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestBid1'}, 'best_ask_F1': {'type': 'pair', 'symbol': 'F1_symbol', 'field': 'bestOffer1'}, 'best_bid_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestBid1'}, 'best_ask_F2': {'type': 'pair', 'symbol': 'F2_symbol', 'field': 'bestOffer1'}, 'Basis_Enter': 1.0, 'Basis_Exit': 8.0, 'quantity': 1, 'exchange': 'HNX'}, 'VN30F_PAIR': {'enter_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '>=', 'Basis_Enter'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0], ['is_maturity_date', '=', False]]], 'enter_action': [{'id': 'enter_1', 'type': 'make_order', 'exchange': 'exchange', 'symbol': 'F2_symbol', 'quantity': 'quantity', 'order_side': 'SELL', 'order_type': 'LO', 'price': 'best_bid_F2'}], 'enter_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F2', 'logic': '-', 'number_2': 'best_ask_F1'}, '<', 'Basis_Enter']]], 'exit_condition': [[['session', '=', 'LO'], [{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '>=', 'Basis_Exit'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'exit_action': [{'id': 'exit_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'LO', 'price': 'best_ask_F2'}], 'exit_cancel': [[[{'type': 'calculate', 'number_1': 'best_bid_F1', 'logic': '-', 'number_2': 'best_ask_F2'}, '<', 'Basis_Exit'], [[['is_maturity_date', '=', False]], [['time_in_date', '<', '14:00:00']]]]], 'pair_trading': {'symbol': 'F1_symbol', 'pair_symbol': 'F2_symbol'}, 'close_condition': [[['is_maturity_date', '=', True], ['time_in_date', '>', '14:00:00'], ['best_ask_F1', '>', 0], ['best_bid_F2', '>', 0]]], 'close_action': [{'id': 'close_1', 'type': 'close_order', 'symbol': 'F2_symbol', 'order_type': 'MAK'}]}}","{'basic_enter': 1.0, 'basic_exit': 8.0}",12,6520000.0,9,2
